Track Name,Artist,Spotify URL,Listeners,Play Count,Album,Tags,Album Cover
The Party's Starting up Again,Greg Knight,https://open.spotify.com/track/0kBlHvuuWgo2MMXoLhX6q8,28,32,The Party's Starting up Again - Single,,https://i.scdn.co/image/ab67616d0000b2734207745ed4cb9a719ed80656
Nashville Dreams,SFCD,https://open.spotify.com/track/0v4tXEArAbszxdYGtsuvep,5,5,Horse Sounds,,https://i.scdn.co/image/ab67616d0000b2737550901afe9a6af300e7a88c
Upside Down,Paul Marier,https://open.spotify.com/track/6ZAy5fV1S0OptMuIAOwyVG,102,240,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273cb721bc472cb7750abadfa94
Never Looking Back,Greg Knight,https://open.spotify.com/track/74wugdfHn6egRyNp9GJEiw,45,56,Never Looking Back,,https://i.scdn.co/image/ab67616d0000b273561aebff0161cdb929fbed00
Leave Me My Freedom,Markus Vogt,https://open.spotify.com/track/15wfGSW5GERgsmu2pWcz6Z,1,1,Leave Me My Freedom,,https://i.scdn.co/image/ab67616d0000b273aee9592d3dabbd2c5f0c5522
Liquid Courage,Snake and the Rabbit,https://open.spotify.com/track/5MCOugDNb2HqkTx1TKN6KZ,19,24,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
She Really Loves Those Christmas Lights,Greg Knight,https://open.spotify.com/track/0RZbzGF7V7XnAYvgslxPK4,10,10,She Really Loves Those Christmas Lights,,https://i.scdn.co/image/ab67616d0000b273d6673eceefbd445e71a5475e
WAR IS WON,FIREROSE,https://open.spotify.com/track/4pjgIveYr9h0MYKpkhJoB7,46,68,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733586ca166c13faa7435b6b7e
We Know Us,Austin Tanner,https://open.spotify.com/track/5bAXyB97QFO4CCnUcwLohZ,19,21,We Know Us,,https://i.scdn.co/image/ab67616d0000b2732e8b9b8ab762ea84d48445e1
It's Time to Chill,Greg Knight,https://open.spotify.com/track/2VroWm0eMQhsqAYqKOxQ3V,6,6,It's Time to Chill - Single,,https://i.scdn.co/image/ab67616d0000b2731b6146a470c41f45bfd8609b
Seven Moons,Virjilla Joyce,https://open.spotify.com/track/27cmPpeoC7uzGzitMgyx59,7,9,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f9c1391e396c0fb9f4bed25d
It'll Be Me,Rosenthal Parkway Band,https://open.spotify.com/track/3RscDd4WX85R79StCRznNI,63,87,It'll Be Me,,https://i.scdn.co/image/ab67616d0000b273c962cbd12b6d708e890a493c
The Beach Life,Greg Knight,https://open.spotify.com/track/6v8YmhgOGv4OoK2apjCswM,23,25,The Beach Life - Single,,https://i.scdn.co/image/ab67616d0000b2731be504955f6f87dc2f6150cb
The Good Life,Snake and the Rabbit,https://open.spotify.com/track/4UzgYUA7Mf81mZrVIfuntd,14,17,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
Never The End Again,Make West,https://open.spotify.com/track/3OUGeU2BduAhP35GYIElij,19,43,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
Long Ride Home,Michael Allen Walker,https://open.spotify.com/track/3G6rrFA0xlUpMQRO68zdKt,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273fde9902733aa6039f9b84113
Civil War,Make West,https://open.spotify.com/track/0XTEWk244bc1ikGfTCKF5Y,15,21,Civil War,,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
Something's Gotta Give,Snake and the Rabbit,https://open.spotify.com/track/25gzIvBXEWOl7OXGIDt9N3,7,9,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
We're All The Same,Paul Marier,https://open.spotify.com/track/4r2UVIVj9acYtG6ePjIsuh,179,312,We're All the Same - Single,,https://i.scdn.co/image/ab67616d0000b273800c79e1be3799d4dd77b525
Another Chance to Make It Right,Rosenthal Parkway Band,https://open.spotify.com/track/1wiZlzKnQG0PTgkGqRN65a,16,17,Another Chance to Make It Right,,https://i.scdn.co/image/ab67616d0000b273acf369b7565eab5327158f2d
Good Gally Sally,Snake and the Rabbit,https://open.spotify.com/track/6Lxm2IF5rBxTpKbHgAST6p,15,21,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
Over and Over,Make West,https://open.spotify.com/track/4XRovS9bx6zIfN2eE8KW5E,19,38,Love and Other Fighting Words [Explicit],,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
THE ONE WHO CAN,FIREROSE,https://open.spotify.com/track/4qZR8pNRNzznVXNcm60wDY,95,121,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733f2c7c628240ddb80854d2e9
Jackpot,Viralnoise,https://open.spotify.com/track/5W5Ks5DdWzw6vCruaqDwc5,2,3,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27366b66635df3707b154fce7da
Shania,Snake and the Rabbit,https://open.spotify.com/track/0qDMvt19fJMeWmJNyQAxYz,3,3,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
Drums of My Days,Make West,https://open.spotify.com/track/7oW6yxEl1wnVpvFtYNWwIX,12,18,Drums of My Days - Single,,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
Never Far Away,MIGGS,https://open.spotify.com/track/6pT8tIu3Jis0EDJ9CKQtjR,12,12,Never Far Away,,https://i.scdn.co/image/ab67616d0000b2736e8cc2695484ee7802334bb5
Another Round of Whiskey,Rosenthal Parkway Band,https://open.spotify.com/track/7GTk6zcw2zfKEEEs7YPEjO,15,18,Another Round of Whiskey,,https://i.scdn.co/image/ab67616d0000b273b20a975b1e55aea728c5fb18
17,Make West,https://open.spotify.com/track/4P0B4NXYt494PEyb1UVSEz,2,3,Love and Other Fighting Words [Explicit],,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
Miles from Nowhere,Snake and the Rabbit,https://open.spotify.com/track/73zchHHpiKLTANx6BaJaTD,12,16,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
Spend My Days,MIGGS,https://open.spotify.com/track/5erAlR1dnxAemx6YVvI7aA,86,116,Spend My Days,,https://i.scdn.co/image/ab67616d0000b2736b9092fd4f89e65bc713b5b9
Foreverlove,Make West,https://open.spotify.com/track/2padQEVGkwufbf1ElGqeqp,2,2,Love and Other Fighting Words [Explicit],,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
If Only,Snake and the Rabbit,https://open.spotify.com/track/1W06nSxCdLiYcu8DiMojyw,19,49,If Only - Single,,https://i.scdn.co/image/ab67616d0000b273fcfd9e5f76f915c77220de59
I Miss You Dad,MIGGS,https://open.spotify.com/track/1aEP01zUSBifl5KBb0vO1c,95,112,I Miss You Dad,,https://i.scdn.co/image/ab67616d0000b2738ae95fdb82ecb41ae881b7ed
Serving Life,Rosenthal Parkway Band,https://open.spotify.com/track/67aIcXt7HQqsalPmZgBIG5,17,25,Serving Life,,https://i.scdn.co/image/ab67616d0000b273c2e4befadff6783c02721fc2
But I Want To,Make West,https://open.spotify.com/track/692SfePL0KRPeZIOEeC4lh,2,2,The 8th Day,,https://i.scdn.co/image/ab67616d0000b273301939400a80b675009eb30e
Back On The Shelf,Bobby Ford,https://open.spotify.com/track/3iAJR0pQwo9tXIlLArpzHw,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273141a9152fe3831d6046c0e13
I Had a Cowboy,Gianna Montouri,https://open.spotify.com/track/1tmTpqrSwAlFe3ZAbhIABt,31,41,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2739c647200d4c53b9f8a923643
Big Black Wave,Make West,https://open.spotify.com/track/17zqvs2CqhfXtJsET5ENnh,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273301939400a80b675009eb30e
That's America,Rosenthal Parkway Band,https://open.spotify.com/track/7Cu08J9Sqw71YbaiQEVCCE,15,17,That's America,,https://i.scdn.co/image/ab67616d0000b27303ee775442f6edf49e358e81
Tumbleweeds,Michael Allen Walker,https://open.spotify.com/track/7oVeuMdbpnunjrP1Njn5Wy,16,17,Tumbleweeds - Single,,https://i.scdn.co/image/ab67616d0000b2739f05bd97d5199fa15860af02
Misplaced,Make West,https://open.spotify.com/track/4gzMQUFBYcnC1nYfEGaTUG,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273301939400a80b675009eb30e
Big Ole Story,Snake and the Rabbit,https://open.spotify.com/track/6WJYN5bSP3Q6wKcWYXisWR,25,27,Hers & His,,https://i.scdn.co/image/ab67616d0000b27349afe740919854eeb8338591
Into the Great,Snake and the Rabbit,https://open.spotify.com/track/0qRtufSpNes7TOivGmQTHL,14,130,Into the Great - Single,,https://i.scdn.co/image/ab67616d0000b273486c798bfa75bdd267ab9065
Rust,Rooted,https://open.spotify.com/track/1fJ7MLR6HIwFKGnmd4nVpN,5,11,Rust,,https://i.scdn.co/image/ab67616d0000b2735dd9bac000ad43d62920f2e6
Undersummer,Make West,https://open.spotify.com/track/3yJE86gNcDsxaBcebvUpDU,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273301939400a80b675009eb30e
WORLDS GONE CRAZY,Paul Seils JNR,https://open.spotify.com/track/2XafaxPw1YDmBjjhS9hoJ5,15,20,WORLDS GONE CRAZY,,https://i.scdn.co/image/ab67616d0000b273841832572bde0c60ca15023f
Freedom Is Mine,Janell Fisher,https://open.spotify.com/track/66XOjuwu6LXrM4jyIyM8Su,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2738a999ff5509229b91073b33a
Your Love,Gianna Montouri,https://open.spotify.com/track/32IzN8TGfYXKjvoN7Vd7Yr,3,3,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273d527a11efbc3694c9d6d8e43
Landslide,Paul Marier,https://open.spotify.com/track/2ISI29OCTbSIeB08fUauY1,113,153,Landslide,,https://i.scdn.co/image/ab67616d0000b2733cae3b9f2a16bf5212911107
One More Whisky,Dom Cooley,https://open.spotify.com/track/1GRfIngjcklZY1DAaROje2,25,31,I Don't Need This [Explicit],,https://i.scdn.co/image/ab67616d0000b2731648327652909313b1ea7e41
Shot In The Dark,Michael Allen Walker,https://open.spotify.com/track/0LxJgLCyK8Mb5YrEv0MrUu,10,37,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2739b3e6f5a7f8573c67dc030f2
Back Then,Caleb Kenner,https://open.spotify.com/track/2XdJ7q61IETgq9BG7Kxddz,9,10,Back Then,,https://i.scdn.co/image/ab67616d0000b273f15b9e27b9724a9e5ffbf397
All We Need,Austin Tanner,https://open.spotify.com/track/0jKSyoQO1c7KGfPx6fukIi,12,14,All We Need,,https://i.scdn.co/image/ab67616d0000b273aa85a9afdf7a5853a6e9987f
Long Ride Home,Michael Allen Walker,https://open.spotify.com/track/3G6rrFA0xlUpMQRO68zdKt,N/A,N/A,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273fde9902733aa6039f9b84113
South Of Detroit,Paul Marier,https://open.spotify.com/track/50kUKWh3rZYUKlIayRRtgM,57,85,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27327c1b95bd699163f8f490282
Last July,Jonathan Ingram,https://open.spotify.com/track/5zxIcqHh1hMuoTGfmxAwfs,14,19,Last July,,https://i.scdn.co/image/ab67616d0000b273135d7d176ad7207097f80729
Spirit In The Dark,LISTHAUG,https://open.spotify.com/track/5jppMiC1Kf8GsfQ7tgCPbf,37,45,Dogtown Therapy,,https://i.scdn.co/image/ab67616d0000b273451a3ea2e8c3fdef491a40b0
4×4×U,Lainey Wilson,https://open.spotify.com/track/2z865bsdfckaBVck8MSAm8,16146,72747,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2734234cc93f111f2f3cd9f3a2f
Good News,Shaboozey,https://open.spotify.com/track/54p6vNJwGkt4FTaM8SCsxt,39990,179849,Good News,,https://i.scdn.co/image/ab67616d0000b273c97e11e794ddcd2c353ea390
Lost and Found,Michael Allen Walker,https://open.spotify.com/track/7Ir8yb9eJXT9Vdfj3YCPjC,9,10,Lost and Found - Single,,https://i.scdn.co/image/ab67616d0000b273da251c256e6208b0776f1d70
Simple,Paul Marier,https://open.spotify.com/track/5sVbsYHHvKAsyhzoJtiJ2h,18,42,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273cb721bc472cb7750abadfa94
Trouble Kids,Caleb Kenner,https://open.spotify.com/track/26G48nvg33fto9OiQ5wNVp,4,4,Trouble Kids - Single,,https://i.scdn.co/image/ab67616d0000b27343c468fba2e1451d4bcaaad2
HOLD THE LINE,Paul Seils JNR,https://open.spotify.com/track/1Bxm0GEotuFvvG2ac2GV58,6,6,Hold the Line - Single,,https://i.scdn.co/image/ab67616d0000b2736e235b71d2c02848f3e4eade
Only The Dogs Know,Michael Allen Walker,https://open.spotify.com/track/4LSGo9rC088jozXwtgRaBg,6,6,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f5c4f25a32a09ed20659b316
Worst Way,Riley Green,https://open.spotify.com/track/1osfLqL6L2iQsirRf83ded,33797,219820,Way Out Here,,https://i.scdn.co/image/ab67616d0000b2733e3cacc30688b39ffed26334
Down Low,Paul Seils JNR,https://open.spotify.com/track/3Gt7AFNCL9UwbdyC53szdS,18,34,Down Low,,https://i.scdn.co/image/ab67616d0000b273f420c771abea0a14dd2455d9
Pharmer Without a Tan,warren neal wilson,https://open.spotify.com/track/11pE7n2skwRewwssFztrCQ,4,4,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2730944b137ad4c6a7f6e9100d8
No One Else,Keith Holland,https://open.spotify.com/track/4en8l4OTHtQ8kHYdTjbJHk,75,90,All in the Groove,,https://i.scdn.co/image/ab67616d0000b27343320352e14b1211ef30c6c1
When Words Are Missing,Michael Allen Walker,https://open.spotify.com/track/4ivtclb60qBz4VGvFSF8Qu,7,19,When Words Are Missing,,https://i.scdn.co/image/ab67616d0000b2736bf4c7750fef1fe4cb374bbf
Bringin' Down the Neighborhood,Sara Petite,https://open.spotify.com/track/0NHugx77535NgxynSxPXa3,35,88,The Empress,,https://i.scdn.co/image/ab67616d0000b273b8eaeb2bc97e1a94513d669b
Sundown,Paul Seils JNR,https://open.spotify.com/track/16LRIYwwLqPouiJFC02luf,19,37,Sundown - Single,,https://i.scdn.co/image/ab67616d0000b273e40d64e4a3e30eb339eaac9b
I Ain't Sayin',Jordan Davis,https://open.spotify.com/track/7lCs3stpWCtAn5Y2lmnPhV,19914,102123,I Ain’t Sayin’,linedance 2024,https://i.scdn.co/image/ab67616d0000b27369566a7160a8124914c595aa
Credit Limitations,Michael Allen Walker,https://open.spotify.com/track/4N8CJelUgl5AS7hBau0gX3,1,1,Credit Limitations,,https://i.scdn.co/image/ab67616d0000b273e69e9759dbb7483dbb64a483
Love Is A Circle,Paul Seils JNR,https://open.spotify.com/track/4L9TNpnetVzx3BdVGqdZoB,5,5,Love is a Circle - Single,,https://i.scdn.co/image/ab67616d0000b273891ded2386008a8286a4cf92
More than you did,Timothy James,https://open.spotify.com/track/7ICS57sR7OdytH2WBINd9h,28,68,More than you did,,https://i.scdn.co/image/ab67616d0000b273cf62c9199540afa589d6fed7
You and I,Timothy James,https://open.spotify.com/track/29lRK7NFYQNBadZle9Hmhe,26,33,You and I,,https://i.scdn.co/image/ab67616d0000b2731bf884d58737c4549ec97397
Devils In The Details,Michael Allen Walker,https://open.spotify.com/track/2PjZaMxQ8X8C4S0N4kSPNe,1,2,Devils In The Details,,https://i.scdn.co/image/ab67616d0000b273dfc8e7eaf1dca4142f8bbeb4
Rise Like Lions,Paul Seils JNR,https://open.spotify.com/track/5hLMoMkltFtEsx9EYZtHF2,20,35,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2738620c3bca520ea81bc5eaae9
Roll with you,Timothy James,https://open.spotify.com/track/7qUQibFVoqpaoaqWfqUUqm,50,69,Roll With You - Single,,https://i.scdn.co/image/ab67616d0000b2737df43990774ea7734ad355cc
Rodeo and Me,Timothy James,https://open.spotify.com/track/3QebuntfGROx1lYOZw0rJa,31,65,Rodeo and Me,,https://i.scdn.co/image/ab67616d0000b27324385235d60a9b907c776108
Alligator Alley,Michael Allen Walker,https://open.spotify.com/track/16rJ82FstunjjeXPmZe0EA,1,1,Alligator Alley - Single,,https://i.scdn.co/image/ab67616d0000b27308b7c27a0d6a0b65aaa2fdb1
Over and Over,Make West,https://open.spotify.com/track/4XRovS9bx6zIfN2eE8KW5E,19,38,Love and Other Fighting Words [Explicit],,https://i.scdn.co/image/ab67616d0000b2737ce23da38bf26b0b84f5b798
Mr. Blue,Gianna Montouri,https://open.spotify.com/track/7MVCyiW4UAi64S0EfC1hBO,18,26,Mr. Blue,,https://i.scdn.co/image/ab67616d0000b273bcbe3ecfd8c5b2dec5375236
Home Is Where Your Ma Is,Paul Seils JNR,https://open.spotify.com/track/52bcVpeCsliuq0RZVowKtl,4,4,Home Is Where Your Ma Is,,https://i.scdn.co/image/ab67616d0000b273f6ec6fded3df89395b00e1b6
Lipstick On The Mirror,Michael Allen Walker,https://open.spotify.com/track/4VIKNM7SDBvLC7yKOkc32a,1,1,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f60888ee06a0c50d6cdba430
Troubled Man,Keith Holland,https://open.spotify.com/track/4zpuCEcpzI3YYIOKENPgpZ,2,3,All in the Groove,,https://i.scdn.co/image/ab67616d0000b27343320352e14b1211ef30c6c1
House of Cards,Connor Bettencourt,https://open.spotify.com/track/6Aio98LTWZcCocHTs9a36m,6,6,House of Cards,,https://i.scdn.co/image/ab67616d0000b2731e471cb5501e737367b1a009
On My Way,Jenny Maybee,https://open.spotify.com/track/3TmkzR6aD4bzYbNtBdvmtP,4,5,On My Way,,https://i.scdn.co/image/ab67616d0000b273730297d12c725945c766c85a
Life Is Beautiful,Michael C Parris,https://open.spotify.com/track/5y4vjWQqeiUlNjrReyLyBb,94,152,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27393e6315b21c3344fd284fab8
Say the Word,Nick Smith,https://open.spotify.com/track/7H03O4tLnU2E1QOmIKYyZt,413,1507,Say the Word,,https://i.scdn.co/image/ab67616d0000b273c51b68aaf4fc5b00a2684f69
The Good Life,Snake and the Rabbit,https://open.spotify.com/track/4UzgYUA7Mf81mZrVIfuntd,14,17,Cowgirl Surf [Explicit],,https://i.scdn.co/image/ab67616d0000b273c83a68474d87019cc850c1da
"Take Me Home, Country Roads",John Denver,https://open.spotify.com/track/5LV3AJZ7KOKCpoou8kny79,786780,4789152,John Denver's Greatest Hits,"country, folk, John Denver, 70s, classic country",https://i.scdn.co/image/ab67616d0000b27345b71fa46b67b632546bb6aa
The Gambler,Kenny Rogers,https://open.spotify.com/track/5KqldkCunQ2rWxruMEtGh0,377532,2177034,The Gambler,"country, kenny rogers, classic country, 70s, oldies",https://i.scdn.co/image/ab67616d0000b273c289ed4316aaab5a5b7376c1
Always on My Mind,Jason Morrigan,https://open.spotify.com/track/1PcHxke0IW95xoesZDq7ZJ,322,626,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2735ad39fc090f63370f302b79d
King Of The Road,Roger Miller,https://open.spotify.com/track/0tm2gY77p2X7BsSWRq0cBk,230144,858328,King of the Road,"country, classic country, oldies, 60s, king of the road",https://i.scdn.co/image/ab67616d0000b27326b6e5bb0dc1e2cb63296a3f
Ring of Fire,Johnny Cash,https://open.spotify.com/track/5rDkA2TFOImbiVenmnE9r4,1058110,5817480,The Legend of Johnny Cash,"country, Johnny Cash, 60s, folk, classic rock",https://i.scdn.co/image/ab67616d0000b273c17beab3e27f18af397a00b2
Crazy,Jess Sharon,https://open.spotify.com/track/44XTUEb5jMvHL1XFdYLFo3,550,1139,Breakup Songs in Country Music,pop,https://i.scdn.co/image/ab67616d0000b273023012b4f114dcd84fa418ef
"Forever and Ever, Amen",Randy Travis,https://open.spotify.com/track/4rQSLX4qMiUWL81hEQOuPY,190059,1047406,Always & Forever,"country, Randy Travis, classic country, forever and ever, 80s",https://i.scdn.co/image/ab67616d0000b2732630ff189b8ee80c1148c638
I Walk The Line - Single Version,Johnny Cash,https://open.spotify.com/track/7kIDzcFzCSaPLOi4ZMt2Bx,188562,711279,Super Hits,"country, classic country, regional music, northern american music",https://i.scdn.co/image/ab67616d0000b273eb3caaee9258946f281a8a9d
"Please Help Me, I'm Falling",Hank Locklin,https://open.spotify.com/track/0dc0eU5THc1uE0Q0KV73XN,27236,77610,RCA Country Legends,"country, classic country, oldies, Hank Lockling, Hank Locklin",https://i.scdn.co/image/ab67616d0000b27351626ff4836e45a4dafa5cda
Somebody Like You,Allan Chester,https://open.spotify.com/track/4DKRVMiovxlxogMtAFeb8S,130,270,Country Songs 80's 90's 00's,,https://i.scdn.co/image/ab67616d0000b2733ef3cd7a419d5b32b7074e02
I'm Movin' On,"Hank Snow, The Singing Ranger, And His Rainbow Ranch Boys",https://open.spotify.com/track/446eGf6Afa6PuZYTsF19U1,4336,10780,Super Hits,"country, Vocal Music, male vocalists, classic country, country music",https://i.scdn.co/image/ab67616d0000b273ee00d9d467fd5a45808c062b
Stand By Your Man,Tammy Wynette,https://open.spotify.com/track/6xatfNMI8NkY5XxRHAeiS4,224238,936720,Stand By Your Man,"country, classic country, Tammy Wynette, female vocalists, 60s",https://i.scdn.co/image/ab67616d0000b27336693e859838bda4321616db
Walkin' After Midnight,Patsy Cline,https://open.spotify.com/track/4HbWgdhQcrV1PbCkzspTSF,221325,902785,12 Greatest Hits,"country, classic country, female vocalists, oldies, 60s",https://i.scdn.co/image/ab67616d0000b273d6d2ddc4c68571dc9b1f40bd
Lay Down Sally,Monica Lopez,https://open.spotify.com/track/42fdl7mANFrA28509zeyvr,394,724,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273514db372647e647d50b6ca50
