track name,artist,spotify url,listeners,playcount,album,tags,album cover
CASH COW,NGHTMRE,https://open.spotify.com/track/56yyecUavZFNRc9W5t0P8O,0.009348196262286095,0.003534542850872885,CASH COW - Single,,https://i.scdn.co/image/ab67616d0000b27379e23d2a7ec429fdc0c11c52
Memories of Us,Skan,https://open.spotify.com/track/1NAEch79aVeapyrs766lAo,5.997633976857245e-05,8.690687274034109e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2734f6b082b272268e4ee4ae87d
Majesty,Apashe,https://open.spotify.com/track/08E0TIudwefGjA27W4zrnf,0.019074793972580672,0.008507724471697429,Requiem - Single,,https://i.scdn.co/image/ab67616d0000b2736e9cba73e17558eabbe6c5b0
Arcade,The FifthGuys,https://open.spotify.com/track/2vb9rUeOor1JJ0As3ostUY,0.0013956812978995821,0.00025122320048273286,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273485d79b68b82c074360fceb3
Multicolore,Bellorum,https://open.spotify.com/track/6KEQoLLr2kXLFKjiAFcxlW,0.0004992233498611128,7.541096362468838e-05,Multicolore - Single,,https://i.scdn.co/image/ab67616d0000b273d7e7f756bf55b7af04dd2c13
Thief,Ookay,https://open.spotify.com/track/5Ce9z7GqSknXccyppRxNLY,0.018631200850910697,0.007291486622914618,Thief,banned,https://i.scdn.co/image/ab67616d0000b2737ab69ead324ebd9a3b629a63
Take It Away - Alexander Lewis Remix,RL Grime,https://open.spotify.com/track/10sVJpsoTxf0CGp9LhSQJU,0.002811934190599013,0.0006438075800431092,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273fc640001ddd9ecb549929a1c
CRUSH,Bellorum,https://open.spotify.com/track/3l5KAvmMw41kdoU4lZZHVJ,0.00031349951511881833,4.618531907867494e-05,CRUSH,,https://i.scdn.co/image/ab67616d0000b273a2861d4651179846883e33ed
Smooth Criminal,CHENDA,https://open.spotify.com/track/7fHfD4yeKbzk2a7i5kEPBq,0.002281129096608555,0.0005513085984028094,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f30d566277a4976eafc9843c
LOVER DOWN,Bellorum,https://open.spotify.com/track/1KQIg4lvhe1JXfR3hIv69i,0.00022744650588564917,3.313095338434522e-05,LOVER DOWN,,https://i.scdn.co/image/ab67616d0000b273fb16b178a7e9df9c3ddebbdb
FOCUS,JOYRYDE,https://open.spotify.com/track/1p1BnWMlKwG8u5n8n8uZSg,0.004857214298938882,0.0013874663898212178,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273a32cfe5d87decac579d986dc
VICE,Bellorum,https://open.spotify.com/track/4hoOahqKnzlJqBmosP7bNU,0.00022628754279833374,3.907142316659639e-05,VICE,,https://i.scdn.co/image/ab67616d0000b2737f0300e5b60dbd04293e035d
Back It Up,The FifthGuys,https://open.spotify.com/track/1gcypiiUe3fFfj7k86p3yx,0.0003879628934788334,6.118317180053128e-05,Back It Up,,https://i.scdn.co/image/ab67616d0000b27321eeda37f28af950831334bf
Amsterdamned,Yellow Claw,https://open.spotify.com/track/2k4WuXHm3dnC7ccWF82cWy,0.003232058309750849,0.001091084618123409,Never Dies,,https://i.scdn.co/image/ab67616d0000b2732a4f7e877e5755965064961b
Hall Of Fame,PHARAØH,https://open.spotify.com/track/2WFHR1yWR1GBkdr9OxGOaB,0.0019403939489378247,0.0004481754424609489,Hall Of Fame,,https://i.scdn.co/image/ab67616d0000b2736f22977caaf4abe337231ed7
Devil,Barren Gates,https://open.spotify.com/track/3lj59hy6FrRDyYNo8Onuud,0.013127285149249818,0.005541834924208865,Devil,,https://i.scdn.co/image/ab67616d0000b27304ccb1343bd9b26e964e9b88
Crossed The Line,Vosai,https://open.spotify.com/track/1j3N4TCykSmXy12iUiMQWk,0.008959364146491774,0.0036690101514377928,Crossed the Line - Single,electronic,https://i.scdn.co/image/ab67616d0000b273d8668eb8770a4154f49e7a2e
DJ Turn It Up,Yellow Claw,https://open.spotify.com/track/1ivuWgxFQb2xzxVNSlB1hF,0.031126851117573618,0.009575817271589532,Amsterdam Twerk Music,"trap, Riverdale, Hip-Hop, electronic, House",https://i.scdn.co/image/ab67616d0000b273e61ee9e9088e6a236fe0c7fb
Glory (No Glory pt. II),Skan,https://open.spotify.com/track/3yz0zJTqkujOy68uJGIzFd,0.0011482426787577421,0.000564527977146646,Glory (No Glory pt. II),,https://i.scdn.co/image/ab67616d0000b27398a509c41c6764e4924f14a5
ORIGINS,KOWZ,https://open.spotify.com/track/4gey1JMWjc7KEeCIXzVX5H,0.000581219988288678,9.347072515406306e-05,Origins - Single,,https://i.scdn.co/image/ab67616d0000b2731f5eda5bbbb5ae9a4f659871
Fearless Pt. II,Lost Sky,https://open.spotify.com/track/4y1nvncvBhdoelqPMyXxis,0.030514049385155593,0.014646888300338272,Fearless Pt. II - Single,"trap, EDM, gaming, gaming music",https://i.scdn.co/image/ab67616d0000b273df7c14e866cf14a259563ca1
"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO,0.03839934449047781,0.017048066522847405,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]","Soundtrack, french montana, Lil pump, zhavia, Zhavia Ward",https://i.scdn.co/image/ab67616d0000b2735990b7d72ab8451180f46e40
KAMIKAZE,GRAVEDGR,https://open.spotify.com/track/3Cftq8i56tpPh8mdSmiOF8,0.004049706767851871,0.001170859260168393,KAMIKAZE - Single,,https://i.scdn.co/image/ab67616d0000b273e77957525a1ad029c2e53c20
Seizure,The FifthGuys,https://open.spotify.com/track/5wqPpv0nROPAMg7h7R0wA8,0.0006325041049023848,0.00015161032293035454,Seizure,,https://i.scdn.co/image/ab67616d0000b273464aed51d6f5a8dcdf84dcd7
Rake It Up - Diplo & Party Favor Remix,Yo Gotti,https://open.spotify.com/track/3wAbP40X5P9EVWkwmszInb,0.007863564547435056,0.0019130512872842173,Unknown Album,rap,https://i.scdn.co/image/ab67616d0000b273ccb8c3d258935e9447b9aca4
Letting Go,CHENDA,https://open.spotify.com/track/5gGtZ5r8Mv2XOqdyJyc3Fd,0.0006241016225193481,0.00010271145592645376,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273d2dca8552098ac2d3bd7d990
Playdough,Biometrix,https://open.spotify.com/track/70UrWPiRE9fyd0Ja0c50oq,0.00040679604364770883,9.843945142255092e-05,Playdough,,https://i.scdn.co/image/ab67616d0000b27330f8c764df1114e59b45a680
Flirt,NEFFEX,https://open.spotify.com/track/6e6H00s0e2cZayrnBbvPsv,0.0036124879431621323,0.0021384957824773045,Flirt,,https://i.scdn.co/image/ab67616d0000b2731b9fbfe67213f085562e102a
Dark is All I See,Naeleck,https://open.spotify.com/track/3zE1xP8M8xP0aq4BeLdyrI,0.0032462556075704627,0.0005558189550893334,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27360cc262c0970edfc414df17d
Marijade,RayRay,https://open.spotify.com/track/2R5HI7UfSG6fA2lbfsge8n,0.0003873834119351757,6.224658923068734e-05,Reincarnation EP,,https://i.scdn.co/image/155cd7a270f2932e948b2fe8b5cc0f785a369bf4
The Island,The FifthGuys,https://open.spotify.com/track/71H9O3hLE9I77Q9LCO7L21,0.00037434507720287733,5.85979673582553e-05,The Island,,https://i.scdn.co/image/ab67616d0000b2730fbd77a287db3633355704b0
Can't Stop,Alban Chela,https://open.spotify.com/track/4EfT6M2RM0rfGa7BKQF6DN,0.0006724883314147665,0.0001577891448952269,Can't Stop - Single,,https://i.scdn.co/image/ab67616d0000b2738c8028386b01999b924af905
Take A Sip - 8er$ Remix,Naeleck,https://open.spotify.com/track/3CzrjNOUkJkW31qjggYBnM,0.0009752674379759173,0.00013523736146260675,Unknown Album,,https://i.scdn.co/image/d6c68f46199b1cfb1950c8d7a58d531e2c16a3bc
3AM,Baauer,https://open.spotify.com/track/3ODFkkLTkyZpdyzcDQXTij,0.011142850602994006,0.005290960084608424,FIFA 20 Volta Soundtrack,personal favourites,https://i.scdn.co/image/ab67616d0000b273d832b1ac3b9bc49071be0540
Broken,The FifthGuys,https://open.spotify.com/track/1NBe3xoT8xnDuf50OYaFGa,0.0008005537525631193,0.00016812996266433078,Broken,,https://i.scdn.co/image/ab67616d0000b273f7304885a4e0bc096364b584
Living Hell (feat. Blvkstn),Skan,https://open.spotify.com/track/5wKdF1lpNY75uA1uTQof55,0.004661639277954406,0.0017623026991679547,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2732381b9eba280f0c01d850b12
Trials (feat. IDK),NGHTMRE,https://open.spotify.com/track/2rathjWuM0Hr7TAn57jCnt,0.0016251559891880332,0.0002759568231255008,Trials (feat. IDK),,https://i.scdn.co/image/ab67616d0000b273589ea0f979fa18df1ebee1b9
Soundclash,Flosstradamus,https://open.spotify.com/track/2XFak3Sx0XCoXJpPt5TeeR,0.01005893037558227,0.0027867037105072665,Ultra Worldwide 2015,,https://i.scdn.co/image/ab67616d0000b273279537cc56fa8cd2d35167e2
Fight Back,NEFFEX,https://open.spotify.com/track/6KigD0mlF4VGDYiSEzAyYw,0.035625945822532035,0.019865389321429856,Fight Back,"Hip-Hop, electronic, rap, trap, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273bd9e9490d5198c41cb85b669
Cold Like Snow,Yellow Claw,https://open.spotify.com/track/26lOYQ8p4bHfhqMEE6gWMf,0.000826630422027716,0.0002143152817430057,Cold Like Snow,"Awesome, Favorite, future bass, edm trap",https://i.scdn.co/image/ab67616d0000b273d91dd414c621e365dbd2375d
Who U Are,Polar Youth,https://open.spotify.com/track/3VJKLnqPjOwHNYLvZ9vB6R,0.0011893858683574392,0.00022802969963536335,Who U Are,,https://i.scdn.co/image/ab67616d0000b27381a3ee9a4f3efebc9fe912f7
RISE,League of Legends,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb,0.07058722631448869,0.05320497420470173,RISE,"alternative, electronic, indie, vocal, dubstep",https://i.scdn.co/image/ab67616d0000b273304ae5169ad8e53e261b93f2
Enslaved,Barren Gates,https://open.spotify.com/track/1bIgBdNPtfKDM4OT5lwPZj,0.00590549641141567,0.002504421387150665,Enslaved - Single,,https://i.scdn.co/image/ab67616d0000b273546bd69661f7276fd424b6e8
Give It to Dem,Skan,https://open.spotify.com/track/5vqPYjgDylmAeHixXx7SXd,0.003531650267821882,0.0014093397862725314,Unknown Album,electronic,https://i.scdn.co/image/ab67616d0000b2736c8e7857bacbd968e3144e8e
Can't Give It Up,Skan,https://open.spotify.com/track/4NXGz1l3StIOzPxAxnm9Wr,0.0016251559891880332,0.0004045753278245499,Can't Give It Up,,https://i.scdn.co/image/ab67616d0000b273b73324e285516776ac3e8f35
Conquer,Hopex,https://open.spotify.com/track/7hK7s1VwSTfBbhDLin3uTG,0.0029168203500010573,0.0007868922287489365,Conquer - Single,trap,https://i.scdn.co/image/ab67616d0000b273e2c302b050d55bab16cf4418
Asian Trip,Don Darrell,https://open.spotify.com/track/3bSoeJC5N0ZISQRLOYvNUe,0.00013617816275956064,2.0131592039851166e-05,Asian Trip,,https://i.scdn.co/image/ab67616d0000b2734fcb012980adf59450313338
Bap U,Party Favor,https://open.spotify.com/track/4Ijr3J0lnLCGZvpXBiqCjU,0.015397983578072533,0.004292722809007608,Bap U,,https://i.scdn.co/image/ab67616d0000b273220058265e66caf1b26a7e11
Call Out,The FifthGuys,https://open.spotify.com/track/2ohIzZIGZGNVAWgN0J9Krh,0.0004693800503627409,8.35516074003659e-05,Call Out,,https://i.scdn.co/image/ab67616d0000b273ab3ebe2ba378358e2219ed0c
Twitter,Yellow Claw,https://open.spotify.com/track/45NRSkN11nKunCO8gwswug,0.0014814445663609225,0.000381931870475537,Twitter,,https://i.scdn.co/image/ab67616d0000b27359315d1d903d33f4fce5c5fd
Mirrors - Juelz Remix,Arrested Youth,https://open.spotify.com/track/5IYf1tujufqf7uYIYRoRjP,0.0015167929405240424,0.0003633220654478057,Mirrors (Juelz Remix),,https://i.scdn.co/image/ab67616d0000b2732b02f95ecd3f71f4a30504b1
King,Apashe,https://open.spotify.com/track/6OvMmEeumtCP6WgYqgA08T,0.004051155471711015,0.0011593450162694617,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27329fd925f8fb4a44dc58811a6
Closer Than You,William Black,https://open.spotify.com/track/4TP11rqVfILREbUK5Q2Dmb,0.0033433187661331284,0.0013881264420192456,Closer Than You,,https://i.scdn.co/image/ab67616d0000b273e42cbe89105e228e485a3a12
Free Falling,Kaivon,https://open.spotify.com/track/0f30zxuzCZ3ayoKY88nnAo,0.0023382080286588392,0.0005745204340334574,Free Falling,,https://i.scdn.co/image/ab67616d0000b27318fb162c9ad61f8e5040d487
The Wailing,Tomatow,https://open.spotify.com/track/7cf0gIrGoLBLd5ANzDhWpk,0.0006101940654715633,0.00012656500897185118,Avarana,,https://i.scdn.co/image/ab67616d0000b27328d5a35dddcef58adc7c81d9
BLOOD,KLOUD,https://open.spotify.com/track/2odJRoZ0Bx3aHvNa8hpNrD,0.014239599972300782,0.006501055780992921,Autonomy,,https://i.scdn.co/image/ab67616d0000b2730cf433c9a0411db8d5890f7c
Can You Feel,Alva Gracia,https://open.spotify.com/track/5kyLmdzKSkvLaTh1GyXH0U,0.0005519561703339639,9.488250346651164e-05,Can You Feel - Single,"electronic, dance, House, EDM, drop",https://i.scdn.co/image/ab67616d0000b273d4a1084b4ce8b21fd76e4275
bb u ok?,San Holo,https://open.spotify.com/track/4P3bvWt7qRMqiFuNDDJiZr,0.009651554850390903,0.0034195287553665226,Bb U Ok? (Box Set),,https://i.scdn.co/image/ab67616d0000b273d6e932baa7d9cdc678f4e7d5
Waiting,Unknown Brain,https://open.spotify.com/track/1pkTFylOvYHFVGbXHUW5Tp,0.0025923106855527426,0.0007819235024804486,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273da906c550665c103b457253c
SATURN,KUNZITE,https://open.spotify.com/track/31LVJ4CwvN2LmCZppHbSPf,0.0044912717041190415,0.0016632948694637686,Unknown Album,"synthpop, 2020",https://i.scdn.co/image/ab67616d0000b273839d5a573a6e2c5aa33b1bf1
Ohlala,Pepperjuice,https://open.spotify.com/track/6qbQiqmYVNj3M2WQ2UqSBs,0.000553694614964937,0.00010304148202546771,Ohlala,,https://i.scdn.co/image/ab67616d0000b273b8c4fd0b365f51af603f3f1a
Lucid Dreams,PHARAØH,https://open.spotify.com/track/5XClO6OEkui203wXGXO476,0.0006510475142994315,0.0001287835177485561,Lucid Dreams - Single,,https://i.scdn.co/image/ab67616d0000b2738d1b9b5016901afc3a5a77ec
YOU,Dntless,https://open.spotify.com/track/2nVnTr6Pbqoq0ZjsNABpHe,0.0005502177257029907,9.121554681080105e-05,YOU,,https://i.scdn.co/image/ab67616d0000b2736159bb575ee528f2b87a6cd6
Isolation,Stereotype,https://open.spotify.com/track/2ZyMbr3jPpvIFrYbvDYMYl,0.0007298570042368793,0.0001548555795706584,Nowhere,,https://i.scdn.co/image/ab67616d0000b2735d7f6574417fa877c7ebc57d
The Anthem,GRAVEDGR,https://open.spotify.com/track/6aMpQwleN0uA84okZc87fe,0.000498643868317455,0.00011305227369555763,The Anthem,,https://i.scdn.co/image/ab67616d0000b2730e73b8668a1de07a04355bfd
Bind,Bishu,https://open.spotify.com/track/2wUd0pyhw5rstrEmWYTaan,0.0007901230847772806,0.00016361960597780675,Moria - EP,,https://i.scdn.co/image/ab67616d0000b2736290f276961fb5650fb17a72
Take A Sip - ETC!ETC! Remix,Naeleck,https://open.spotify.com/track/0CjKaniF5cPEWZrMHHPKun,0.00034073514767073046,4.723040172555246e-05,Unknown Album,,https://i.scdn.co/image/d6c68f46199b1cfb1950c8d7a58d531e2c16a3bc
All My Nights,WOLFHOWL,https://open.spotify.com/track/1KNHmBgfrDF1N8WGnZ4ZLe,0.000708705927893373,0.00010865192570870492,All My Nights,,https://i.scdn.co/image/ab67616d0000b2731c06344a049e6c02997a4583
Alien Technology,RANKZ,https://open.spotify.com/track/3yfNXjMeQ8Nw7jRKnKzgSr,0.00020194931796471016,3.0417405459119384e-05,Alien Technology,,https://i.scdn.co/image/ab67616d0000b27322f3f070fdd2885e73877b38
WRATH OF THE TITAN,Drama B,https://open.spotify.com/track/5rQvV4KayWINLiKigZlZT7,1.1589630873154097e-05,1.5951261452341087e-06,WRATH OF THE TITAN,,https://i.scdn.co/image/ab67616d0000b27397b759ef31cdb6342e9a1313
dashstar* - Yellow Claw Trap Edit,Knock2,https://open.spotify.com/track/0fQlqbTeuXiUZnkmqTurOc,0.005379906651318132,0.0014755833582579434,dashstar* (Yellow Claw Trap Edit),,https://i.scdn.co/image/ab67616d0000b273ec8b80acdc54a0e5dd654a7b
Life Is Good (feat. Drake),Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,0.194036787226836,0.14084797015889344,Unknown Album,"2020, MySpotigramBot, rap, future, trap",https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402
Sold Out Dates (feat. Lil Baby),Gunna,https://open.spotify.com/track/55WLWX71YkHt2tSucNIf1g,0.062122159924736936,0.04585197438388757,Gunna: A Gift & A Curse Setlist,"gunna, lil baby, MySpotigramBot, -1001854528204",https://i.scdn.co/image/ab67616d0000b273303d8eca4b1bdbe410d1b454
Baby (Lil Baby feat. DaBaby),Quality Control,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,0.07808919437868134,0.04492872637189604,Unknown Album,"trap, pop rap, cloud rap, Southern Hip Hop, nervous music",https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,0.09839799429848109,0.07777340045012994,Unknown Album,"trap, pop rap, Southern Hip Hop, smacks when faded, rap",https://i.scdn.co/image/ab67616d0000b2730c44c5aeade167d1266b915d
Immortal,21 Savage,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,0.08229362271868981,0.05543046853383577,Immortal - Single,"Gangsta Rap, trap, Mortal Kombat, taylor swift, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b273555d4944782c87c10ed07eec
WUNNA,Gunna,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF,0.03808236808609705,0.02130611825667527,Unknown Album,gunna,https://i.scdn.co/image/ab67616d0000b2730c44c5aeade167d1266b915d
Ghostface Killers (feat. Travis Scott),21 Savage,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,0.08090982079243521,0.04625992331183537,Unknown Album,"trap, MySpotigramBot, Gangsta Rap, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
BookBag 2.0 (feat. Polo G),BigKayBeezy,https://open.spotify.com/track/0vwOWwl785S9EU1wtbeLLJ,0.031197547865899858,0.02371228354023617,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27317f1cdb25c230a0b968fb27c
Pop Out (feat. Lil Tjay),Polo G,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,0.10079965555617044,0.07453470766223978,Pop Out (feat. Lil Tjay),"trap, hip hop, rap, Gangsta Rap, pop rap",https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f
Bubbly (with Drake & Travis Scott),Young Thug,https://open.spotify.com/track/4KDNRh9Oor80z3XIxdWlui,0.08182018629752147,0.06729255994112775,Unknown Album,"MySpotigramBot, rap, trap, Hip-Hop, hip hop",https://i.scdn.co/image/ab67616d0000b273f8d415dab5ed7e3747bd38dd
Ric Flair Drip (with Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,0.2134019014527892,0.1652705982076906,Unknown Album,"MySpotigramBot, trap, hyphy, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
Drip or Drown,Gunna,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,0.09712255542089047,0.057359434413005776,Drip Or Drown,gunna,https://i.scdn.co/image/ab67616d0000b273340cf6dc6c0118e1458ce308
From The D To The A (feat. Lil Yachty),Tee Grizzley,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,0.06889600942932368,0.05007080801628261,From The D To The A (feat. Lil Yachty),"trap, Hip-Hop, rap, Gangsta Rap, hype",https://i.scdn.co/image/ab67616d0000b273a64fac177809a71bf0a2ffee
Sum 2 Prove,Lil Baby,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,0.0846613843060752,0.0666543444699846,My Turn (Deluxe / Audio Only),"MySpotigramBot, Hip-Hop, rap, trap, 2010s",https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89
Flex (feat. Juice WRLD),Polo G,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,0.0781109249365685,0.07248836250052049,Unknown Album,"Gangsta Rap, trap, pop rap, Conscious Hip Hop, emo rap",https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d
Commercial (feat. Lil Uzi Vert),Lil Baby,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,0.05406012294859912,0.042579068890399634,My Turn (Deluxe),"vert, its, LIL, uzi, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89
Low Down,Lil Baby,https://open.spotify.com/track/5m0yZ33oOy0yYBtdTXuxQe,0.07172996391858168,0.05194388947601958,My Turn (Deluxe),,https://i.scdn.co/image/ab67616d0000b27376a4577dd654bf457a4ad1f8
Pure Cocaine,Lil Baby,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,0.12289383811197958,0.10387795150820185,Hip Hop Vacation,"MySpotigramBot, -1001747063611, lil baby, -1001479216684, -1001854528204",https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz,0.07329050771565188,0.062288172519163104,Unknown Album,"rap, LIL DURK, lil baby, Hip-Hop, highschool",https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb
Patek,Future,https://open.spotify.com/track/3f9RZbFJrmttvXYwiwqDlb,0.03695122011287721,0.024231726285300854,Patek - Single,"future, patek, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273be51a273a4cdd82eda03eac5
Life Goes On,Lil Baby,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,0.0852759244831242,0.07861595708091255,100% Rap,"MySpotigramBot, hip hop, rap, trap, trap rap",https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4
Ready (feat. Gunna),Lil Baby,https://open.spotify.com/track/4F6yN5FsFW10Ucx7cLCzBh,0.061111833853369726,0.046940803823667714,2022 热歌合集,"gunna, MySpotigramBot, -1001747063611",https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,https://open.spotify.com/track/6Tguhaf2uAe6OjRLsR2Tql,0.07232509146391815,0.06413974727811433,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f8558e8b0ceb521977e4c5bf
